Address,Latitude,Longitude
1121 CEDAR ST,46.693977,-123.74062
620 LINCOLN AVE,46.67858,-123.74113
131 HYLAND STRINGER ROAD,46.58434,-123.65031
619 BARNHART STREET,46.678288,-123.74205
10904 SANDRIDGE RD,46.38045,-124.02631
7 MONOHON LANDING ROAD,46.693913,-123.73476
23804 K PL,46.47508,-124.055534
6407 V PLACE,46.34852,-124.044945
10 WASHINGTON CEMETERY RD,46.69611,-123.72903
205 14TH STREET,46.685223,-123.72081
2709 SEA CREST AVE,46.373033,-124.054645
24703 DELL PLACE,46.481174,-124.034966
109 23RD STREET NE,46.3689,-124.05327
1204 311TH STREET,46.527466,-124.052734
15603 SANDRIDGE ROAD,46.41406,-124.02213
1109 196TH PLACE,46.4441315,-124.0529113
16 HUNGRY HARBOR LANE,46.263153,-123.84551
27846 Y PL,46.50383,-124.039345
114 AIRPORT ROAD,46.686226,-123.78814
1200 302ND ST,46.520676,-124.05228
333 JOE ROCKEY RD,46.662804,-123.7329
33505 H PLACE,46.542355,-124.05602
8005 SANDRIDGE RD,46.360344,-124.02886
20 SPRUCE LANE,46.6642828,-123.8065857
12 BREEN ROAD,46.539368,-123.47114
24727 P STREET,46.48208,-124.04992
812 FOWLER STREET,46.67586,-123.73952
697 WARD CREEK ROAD,46.72783,-123.641975
112 28TH ST NW,46.373558,-124.05394
1414 194TH PL,46.4430635,-124.0520469
1804 200TH LN,46.447006,-124.04744
416 EIGHTH STREET,46.687035,-123.7274
10157 US HWY 101,46.747894,-123.74946
20101 U LN,46.447716,-124.0452
3304 238TH PLACE,46.47436,-124.030685
2185 RAYMOND SOUTH BEND RD,46.669896,-123.760979
23904 L LANE,46.47591,-124.054054
1221 WILLAPA FIRST ST,46.671826,-123.667309
3607 HUNT CLUBB ROAD,46.64472,-123.6762
945 CLAY STREET,46.674606,-123.7181
1143 CEDAR STREET,46.694168,-123.74062
1051 SUMMIT AVENUE,46.672054,-123.784
2702 SEA CREST AVENUE,46.3723079,-124.054142
842 BARNHART,46.675323,-123.74204
2104 KLAHANEE DRIVE SW,46.305077,-124.051315
56 NYBERG ROAD,46.346962,-123.810425
29716 H STREET,46.5182,-124.056177
1120 GODFREY ST,46.693947,-123.744255
18409 SANDRIDGE ROAD,46.43531,-124.023026
2810 219TH ST,46.46044,-124.03713
10181 US HWY 101,46.742676,-123.746124
10584 US HWY 101,46.7762,-123.74213
430 FIRST ST #209,46.687046,-123.73573
27813 L PLACE,46.50372,-124.05294
27604 R LANE,46.502563,-124.04742
29014 S LANE,46.512398,-124.04584
618 BRADFORD STREET,46.67854,-123.746826
35208 I PLACE,46.52084,-124.05502
30909 SANDRIDGE RD,46.52591,-124.03075
28218 W LANE,46.507153,-124.04147
34810 STACKPOLE ROAD,46.56984,-124.03436
327 JOE ROCKY ROAD,46.662804,-123.732956
108 28TH ST NW,46.373554,-124.05375
699 STATE ROUTE 4,46.37886,-123.81048
501 SHOREVIEW DR S #403,46.34808,-124.05819
420 12TH STREET,46.687107,-123.72298
1144 HOWARD STREET,46.69405,-123.747246
19405 K PLACE,46.442665,-124.056009
27604 R LANE,46.502563,-124.04742
1089 STATE RT 4,46.363392,-123.767499
17010 SANDRIDGE ROAD,46.42468,-124.02102
1235 MILL STREET,46.695072,-123.73709
802 COMMERCIAL STREET,46.685623,-123.72725
4914 113TH STREET,46.383553,-124.02153
619 BARNHART STREET,46.678288,-123.74205
2987 STATE RT 6,46.551624,-123.53151
1148 PAULDING STREET,46.67257,-123.68292
24618 BIRCH PL,46.47973,-124.037094
2610 SEA CREST AVE N,46.371774,-124.054167
13208 N PACIFIC WAY,46.39721,-124.05294
29408 O STREET,46.514576,-124.049644
1 ULLAKKO RD,46.35097,-123.81263
2489 STATE ROUTE 105,46.784063,-124.085424
2708 SEA CREST AVENUE,46.372843,-124.054118
925 HOWARD STREET,46.692142,-123.74659
33007 I STREET,46.540977,-124.05554
1158 BALLENTINE ST,46.671623,-123.74071
6407 V PLACE,46.34852,-124.044945
56 AIRPORT ROAD,46.68467,-123.783066
1107 LAKE STREET,46.6727,-123.71686
16710 PACIFIC WAY,46.36676,-124.05374
30408 J PL,46.52259,-124.05433
2998 ALEXSON ROAD,46.765533,-124.080505
32306 H PL,46.514294,-124.056725
24204 ASH PL,46.477432,-124.03792
2209 266TH PLACE,46.494843,-124.04276
1155 PAULDING STREET,46.672886,-123.682915
3900 199TH CT,46.44437,-124.02793
1108 303RD PLACE,46.521534,-124.052666
28517 U STREET,46.508896,-124.04377
6885 US HWY 101,46.61744,-123.91548
33705 J PL,46.54562,-124.05418
93 ALEXANDER ROAD,46.658295,-123.66131
2625 OLDANI RD,46.66844,-123.69793
140 KNAPPTON ROAD,46.350296,-123.81292
1608 OREGON AVE N,46.3629,-124.052666
13802 SANDRIDGE RD,46.40239,-124.02328
1112 WASHINGTON AVENUE N,46.360535,-124.05204
37 BALE ROAD,46.684013,-123.778206
4014 L PL,46.331795,-124.05587
33705 J PL,46.54562,-124.05418
750 BALLENTINE STREET,46.676697,-123.74079
22306 BIRCH PLACE,46.463913,-124.037224
611 LINCOLN,46.678593,-123.74102
2209 SID SNYDER DRIVE,46.3458146,-124.0452055
53 STAUFFER ROAD,46.598316,-123.62409
6900 SANDRIDGE ROAD,46.352757,-124.03117
1010 WILLAPA FIRST,46.673839,-123.668618
1212 266TH PL,46.495148,-124.05249
527 MCKINLEY AVE,46.672287,-123.74017
20209 CRANE PL,46.448338,-124.03761
2704 240TH PLACE,46.47614,-124.038185
610 BARNHART STREET,46.678375,-123.742065
23807 K PLACE,46.47508,-124.05555
602 BARNHART STREET,46.67846,-123.742065
30016 M PLACE,46.51989,-124.05174
20524 CRANE PLACE,46.45045,-124.037735
126 NEMAH VALLEY ROAD,46.515114,-123.84776
34808 G ST,46.555122,-124.05907
26215 SANDRIDGE ROAD,46.4922,-124.03373
645 BARNHART ST,46.678013,-123.74205
2777 EMERSON AVENUE,46.54212,-123.50216
24530 V LN,46.479614,-124.04339
745 BARNHART ST,46.67676,-123.742035
1487 ANDERSON LANE,46.697067,-123.738884
959 BARNHART STREET,46.67408,-123.742
1 ULLAKKO RD,46.35097,-123.81263
7601 US HWY 101,46.67748,-123.91489
21609 SANDRIDGE ROAD,46.458286,-124.02962
90 RICHTER ROAD,46.62344,-123.66036
276 STATE RT 6,46.672306,-123.69948
818 FIR STREET,46.68224,-123.748405
1305 PARK AVE,46.693684,-123.74649
2722 234TH LN,46.471,-124.03788
5409 SCHOOL ST,46.67641,-123.66626
2810 219TH ST,46.46044,-124.03713
1386 PAULDING ST,46.67066,-123.68198
24902 J PLACE,46.48227,-124.055466
168 STAUFFER ROAD,46.586906,-123.62136
4404 SANDRIDGE RD,46.3350587,-124.0435644
4900 WILLAPA ROAD,46.670757,-123.67135
1420 PORTOLA AVENUE,46.697334,-123.74239
817 STATE ROUTE 4,46.376816,-123.79581
2710 224TH ST,46.464302,-124.037415
2107 208TH PLACE,46.452747,-124.04508
1172 STATE ROUTE 4,46.35672,-123.760261
1512 171ST PLACE,46.426006,-124.05259
758 MAY STREET,46.67651,-123.73829
1105 195TH ST,46.44356,-124.055511
17708 SANDRIDGE ROAD,46.431534,-124.02214
2601 250TH ST,46.482944,-124.039856
4304 166TH LN,46.421978,-124.02391
31512 J PLACE,46.530373,-124.05393
743 ELM STREET,46.676712,-123.74705
2541 EVERGREEN PARK ROAD,46.781693,-124.07907
208 SW 11TH ST,46.345487,-124.055982
2812 NORTH RIVER ROAD,46.775005,-123.48059
4 ROBERTSON ROAD,46.562927,-123.560646
2403 265TH PLACE,46.494213,-124.04123
24004 GILE LANE,46.47654,-124.030655
27618 X LANE,46.502098,-124.04036
930 DIVISION STREET,46.6747398,-123.7143611
9801 ELM LN,46.37291,-124.03694
1357 GRUHN ROAD,46.669674,-123.694496
29715 K STREET,46.518757,-124.05408
1122 HOWARD STREET,46.693863,-123.74724
142 SOUTH FORK ROAD,46.633033,-123.673104
375 MONOHON LANDING ROAD,46.69052,-123.69655
862 SMITH CREEK RD,46.751449,-123.650451
2006 224TH PLACE,46.464447,-124.04585
24 MOORE ROAD,46.623695,-123.950615
261 CAMP ONE ROAD,46.65848,-123.66875
2323 HECKARD ROAD,46.658745,-123.681
239 25TH STREET NW,46.370149,-124.060935
218 STATE ROUTE 6,46.675404,-123.70463
3267 SMITH ANDERSON ROAD,46.75506,-124.066635
727 MC KINLEY AVENUE,46.672264,-123.74237
15007 SANDRIDGE ROAD,46.411026,-124.022446
202 16TH ST S,46.34197,-124.05573
13406 N PLACE,46.3994667,-124.0530492
2380 STATE ROUTE 6,46.67573,-123.705315
21310 BIRCH PL,46.456333,-124.037834
10430 US HWY 101,46.761677,-123.754456
3010 STATE RT 6,46.544247,-123.476494
20102 S ST,46.447723,-124.0475
48 UPPER NASELLE RD,46.367596,-123.77097
231 14TH STREET,46.685326,-123.72082
4304 166TH LN,46.421978,-124.02391
19405 K PLACE,46.442665,-124.056009
716 PLUM STREET,46.676308,-123.71971
20401 BIRCH LN,46.44874,-124.03903
5811 SANDRIDGE ROAD,46.34428,-124.04146
807 324TH PL,46.536995,-124.04989
1361 ANDREW STREET,46.671448,-123.69278
5409 SCHOOL ST,46.67641,-123.66626
2700 235TH LANE,46.47167,-124.03822
431 STRINGTOWN ROAD,46.321594,-124.00928
3508 102ND STREET,46.375427,-124.03216
30700 M PL,46.52428,-124.051254
811 352ND PLACE,46.556965,-124.05872
3721 TAMERACK ST,46.73979,-124.0809
274 NORTH VALLEY RD,46.373707,-123.76026
261 CAMP ONE ROAD,46.65848,-123.66875
29007 N STREET,46.512524,-124.050804
5501 SANDRIDGE ROAD,46.34239,-124.0419
1755 NELSON ROAD,46.66548,-123.694405
34 BREEN ROAD,46.539303,-123.46986
1275 UDELL-HANSEN ROAD,46.764965,-124.07343
29318 S LANE,46.514668,-124.04576
218 STATE ROUTE 6,46.675404,-123.70463
1603 PARK AVE,46.69372,-123.74295
31512 J PLACE,46.530373,-124.05393
24908 PARK AVENUE,46.48301,-124.05136
28909 V LN,46.51149,-124.042465
5411 SANDRIDGE ROAD,46.34143,-124.04214
21107 PACIFIC WAY,46.455173,-124.05297
568 FOWLER ST,46.67907,-123.73955
1635 LARSON ROAD,46.667606,-123.69131
1907 321ST PLACE,46.53479,-124.04547
1810 229TH PLACE,46.468155,-124.047455
6811 ORTELIUS DR,46.31872,-124.00787
1311 264TH PLACE,46.493713,-124.05179
858 BALLENTINE,46.675327,-123.74078
1515 177TH STREET,46.43015,-124.052345
23812 J PLACE,46.513123,-124.05483
1313 TOWER AVENUE,46.687515,-123.72212
623 CHERRY STREET,46.678276,-123.721
136 WILSON LANE,46.639034,-123.934395
521 BALLENTINE ST,46.679756,-123.740814
33609 I STREET,46.54553,-124.055435
1234 QUINCY STREET,46.67561,-123.781624
4466 TRESIZE ROAD,46.679344,-123.68211
13406 TEAL LANE,46.39895,-124.02029
29509 G ST,46.51622,-124.05706
302 BAY CENTER ROAD,46.608074,-123.953606
1135 WATER STREET,46.69412,-123.73826
1105 WILLAPA STREET,46.69384,-123.74184
24506 P STREET,46.47972,-124.049965
757 WILLAPA RD,46.677057,-123.668925
2625 OLDANI RD,46.66844,-123.69793
2810 219TH ST,46.46044,-124.03713
2902 REDDING RD,46.7681,-124.0729
813 BLAKE STREET,46.68467,-123.72721
555 MUELLER STREET,46.677654,-123.707375
964 STATE ROUTE 4,46.675518,-123.76342
1033 QUINCY STREET,46.672707,-123.7849
110 SOUTH BEND PALIX ROAD,46.61254,-123.9067
550 FOWLER ST,46.679306,-123.739555
618 BRADFORD STREET,46.67854,-123.746826
853 STATE RT 101,46.280334,-123.951272
27309 SANDRIDGE ROAD,46.499702,-124.03348
4401 166TH LN,46.422,-124.02272
34810 G STREET,46.55515,-124.05907
1104 WILLAPA STREET,46.69384,-123.74185
4 VIKING WAY,46.624496,-123.65088
2104 HENKLE STREET,46.678347,-123.709158
5301 SCHOOL STREET,46.67642,-123.66722
209 12TH STREET,46.684837,-123.72294
564 ELM ST,46.67877,-123.74709
30016 U PLACE,46.519753,-124.04309
102 LEBAM ROAD,46.562958,-123.56392
29408 O STREET,46.514576,-124.049644
1026 BALLENTINE STREET,46.67325,-123.74075
29509 G ST,46.51622,-124.05706
5650 US HWY 101,46.511112,-123.885994
303 8TH STREET,46.685722,-123.727356
3765 LARKIN ROAD,46.739918,-124.07494
2603 SEA CREST AVENUE N,46.371251,-124.054725
1135 LINDGREN ROAD,46.771385,-124.0801
1112 STATE ROUTE 4,46.360534,-123.767122
30408 J PL,46.52259,-124.05433
1120 WILLAPA STREET,46.693974,-123.74185
950 STATE ROUTE 4,46.675613,-123.76342
385 MONOHON LANDING ROAD,46.690704,-123.69438
840 WILLAPA FIRST ST,46.675808,-123.6684
142 S VALLEY RD,46.367207,-123.798454
27895 Y PLACE,46.503487,-124.039375
140 KNAPPTON ROAD,46.350296,-123.81292
26109 Z STREET,46.49059,-124.03906
27229 U STREET,46.499836,-124.044
8005 SANDRIDGE ROAD,46.360344,-124.02886
1305 145TH PL,46.40738,-124.05429
1035 BRADFORD STREET,46.673065,-123.745766
1119 DURYEA ST,46.68665,-123.72379
1909 196TH ST,46.44373,-124.04857
1320 LARCH STREET,46.69601,-123.73948
16 WILLIAMS CREEK ROAD,46.520226,-123.877235
33406 G STREET,46.544033,-124.05837
735 FOWLER STREET,46.676865,-123.73951
312 8TH STREET SOUTH,46.3470725,-124.0518445
2718 232ND LN,46.47007,-124.04369
28602 X LANE,46.510147,-124.040306
1303 UDELL-HANSEN RD,46.76508,-124.07192
3199 WILLAPA RD,46.672462,-123.696236
131 HYLAND STRINGER ROAD,46.58434,-123.65031
1105 195TH ST,46.44356,-124.055511
945 CLAY STREET,46.674607,-123.7181
50 HINES VALLEY ROAD,46.686554,-123.780754
1310 216TH LANE,46.458454,-124.05499
703 BRADFORD ST,46.677105,-123.74581
5404 SANDRIDGE ROAD,46.341377,-124.04214
727 MC KINLEY AVENUE,46.6725574,-123.7428446
501 ELK PRAIRIE ROAD,46.538044,-123.478075
26215 SANDRIDGE ROAD,46.4922,-124.03373
13406 N PLACE,46.3994667,-124.0530492
1911 CALIFORNIA AVENUE S,46.339775,-124.05563
3105 318TH STREET,46.53417,-124.03222
29204 T LN,46.514156,-124.04474
610 BARNHART STREET,46.678375,-123.742065
261 CAMP ONE ROAD,46.65848,-123.66875
22306 BIRCH PLACE,46.463913,-124.037224
1235 MILL STREET,46.695072,-123.73709
205 14TH STREET,46.685223,-123.72081
362 STATE ROUTE 6,46.66751,-123.69376
33505 H PLACE,46.542355,-124.05602
12415 PACIFIC WAY,46.386574,-124.05285
44 MEADOW LN,46.741005,-123.73321
1310 216TH LANE,46.458454,-124.05499
3721 TAMERACK ST,46.73979,-124.0809
20610 CRANE PL,46.451344,-124.03769
1504 PARK AVENUE,46.6937,-123.7441
27840 Y PLACE,46.503757,-124.03935
20401 BIRCH LN,46.44874,-124.03903
26915 PARK AVENUE,46.497444,-124.05268
620 LINCOLN AVE,46.67858,-123.74113
1015 227TH LN #150,46.467056,-124.055534
2002 179TH LN,46.431778,-124.04559
29014 S LANE,46.512398,-124.04584
1810 229TH PLACE,46.468155,-124.047455
1704 200TH LANE,46.44703,-124.048294
311 PIONEER ROAD EAST,46.367542,-124.05044
30510 SANDRIDGE RD,46.522846,-124.03073
158 S FORK ROAD,46.63245,-123.67049
32203 I STREET,46.5354,-124.055435
1404 GROVE AVENUE,46.69634,-123.74533
1212 FOWLER STREET,46.67068,-123.739174
1824 198TH PL,46.445827,-124.04726
1580 134TH LANE,46.399105,-124.04885
945 CLAY STREET,46.674606,-123.7181
190 N NEMAH ROAD EAST,46.514538,-123.866745
27 PENNY LN,46.62862,-123.634796
1218 GODFREY ST,46.69538,-123.744255
852 FIR STREET,46.68182,-123.74839
6808 CHATTAM WAY,46.31756,-124.00736
2185 RAYMOND SOUTH BEND RD,46.669896,-123.760979
750 MAY ST,46.67658,-123.73829
2610 240TH PLACE,46.476143,-124.03875
705 MAY STREET,46.676983,-123.73827
654 MILL CREEK ROAD,46.62527,-123.59634
3900 199TH CT,46.44437,-124.02793
1708 266TH,46.49507,-124.04812
1581 134TH PL,46.39915,-124.052414
1829 198TH PL,46.446014,-124.046831
33410 G STREET,46.544064,-124.05838
13802 SANDRIDGE RD,46.40239,-124.02328
13406 TEAL LANE,46.39895,-124.02029
2597 NORTH RIVER ROAD,46.775665,-123.520096
1410 275TH PL,46.50175,-124.0516
30110 W ST,46.52063,-124.04163
29012 S LANE,46.512383,-124.04584
161 UPPER NASELLE ROAD,46.37134,-123.757904
35415 G STREET,46.558983,-124.0589
1404 FOWLER ROAD,46.668606,-123.73869
5739 WILSON CREEK ROAD,46.67757,-123.66305
15024 PACIFIC WAY,46.41116,-124.05219
1235 HOWARD STREET,46.694916,-123.747246
20610 CRANE PL,46.451344,-124.03769
1107 SALMON CREEK ROAD,46.407071,-123.677273
1211 LARCH ST,46.694874,-123.73946
718 ELM STREET,46.67696,-123.74706
7004 ORTELIUS DR,46.318947,-124.004326
5501 SANDRIDGE ROAD,46.34239,-124.0419
12803 Y PLACE,46.3950298,-124.0416206
35 MAPLE LEAF STREET,46.626293,-123.65368
55 GILES LN,46.693638,-123.85282
2002 HENKLE STREET,46.677933,-123.71014
30500 J PLACE,46.523285,-124.05435
322 13TH STREET,46.68596,-123.72189
50 BALE ROAD,46.684258,-123.77819
1112 STATE ROUTE 4,46.36112,-123.76572
56 AIRPORT ROAD,46.68467,-123.783066
25006 Z PL,46.483757,-124.038734
889 CHINOOK VALLEY RD,46.322605,-123.99286
1112 STATE ROUTE 4,46.360534,-123.767122
1907 321ST PLACE,46.53479,-124.04547
1172 STATE RT 4,46.35672,-123.760261
31512 J PLACE,46.530373,-124.05393
3698 LARKIN RD,46.73991,-124.07691
102 LEBAM ROAD,46.562958,-123.56392
13807 BIRCH ST,46.401768,-124.03913
2803 231ST LANE,46.468918,-124.03759
889 CHINOOK VALLEY RD,46.322605,-123.99286
237 14TH STREET,46.68535,-123.72082
31307 SANDRIDGE ROAD,46.52935,-124.03069
1345 BELMONT RD,46.67202,-123.69142
29008 M LANE,46.512367,-124.05202
13802 SANDRIDGE RD,46.40239,-124.02328
2905 212TH LN,46.455585,-124.03728
130 NORTH VALLEY RD,46.37198,-123.77028
727 MC KINLEY AVENUE,46.6725574,-123.7428446
2879 STATE ROUTE 6,46.541103,-123.4989
1110 187TH PLACE,46.437744,-124.054405
508 OSTMAN ROAD,46.66867,-123.73932
5404 SANDRIDGE ROAD,46.341377,-124.04214
1308 FOWLER,46.669346,-123.739728
29716 H STREET,46.5182,-124.056177
7207 CAPT GRAY DR,46.316505,-124.00326
1137 STATE ROUTE 4,46.359882,-123.76384
